speaker_iso,target_iso,year,count
TUR,PAK,1994,1
TUR,PSE,1994,1
TUR,ROU,1994,1
TUR,RUS,1994,1
TUR,SOM,1994,1
TUR,TKM,1994,1
TUR,UKR,1994,1
TUR,USA,1994,1
TUR,UZB,1994,1
TZA,BEL,1994,1
TZA,BGD,1994,1
TZA,CAN,1994,1
TZA,DEU,1994,1
TZA,DNK,1994,1
TZA,FRA,1994,1
TZA,GUY,1994,1
TZA,MAR,1994,1
TZA,SEN,1994,1
TZA,UGA,1994,1
TZA,URY,1994,1
TZA,ZAR,1994,1
UGA,BRA,1994,1
UGA,GUY,1994,1
UGA,HTI,1994,1
UGA,JOR,1994,1
UGA,LBY,1994,1
UGA,NAM,1994,1
UGA,PRK,1994,1
UGA,URY,1994,1
UKR,BLR,1994,1
UKR,CAN,1994,1
UKR,JPN,1994,1
UKR,LBN,1994,1
UKR,PRK,1994,1
UKR,SOM,1994,1
URY,GEO,1994,1
URY,HTI,1994,1
URY,IND,1994,1
URY,IRQ,1994,1
URY,ISR,1994,1
URY,KWT,1994,1
URY,LBR,1994,1
URY,MOZ,1994,1
URY,PAK,1994,1
URY,RWA,1994,1
USA,ARE,1994,1
USA,BLR,1994,1
USA,DDR,1994,1
USA,GBR,1994,1
USA,ISR,1994,1
USA,MEX,1994,1
USA,PRK,1994,1
USA,URS,1994,1
UZB,BLR,1994,1
UZB,KAZ,1994,1
UZB,KGZ,1994,1
UZB,TKM,1994,1
UZB,UKR,1994,1
UZB,URS,1994,1
VCT,AGO,1994,1
VCT,ARE,1994,1
VCT,CYP,1994,1
VCT,DEU,1994,1
VCT,IND,1994,1
VCT,JOR,1994,1
VCT,KOR,1994,1
VCT,LBR,1994,1
VCT,MAR,1994,1
VCT,MDG,1994,1
VCT,MOZ,1994,1
VCT,PRK,1994,1
VCT,PSE,1994,1
VCT,RWA,1994,1
VCT,SOM,1994,1
VCT,SYR,1994,1
VCT,ZAR,1994,1
VEN,BRA,1994,1
VEN,CHN,1994,1
VEN,COL,1994,1
VEN,HTI,1994,1
VEN,PER,1994,1
VEN,RWA,1994,1
VEN,URY,1994,1
VEN,YUG,1994,1
VNM,BIH,1994,1
VNM,JOR,1994,1
VNM,PRK,1994,1
VNM,PSE,1994,1
VNM,RWA,1994,1
VNM,SOM,1994,1
VNM,URY,1994,1
YEM,DEU,1994,1
YEM,GBR,1994,1
YEM,IRN,1994,1
YEM,JOR,1994,1
YEM,JPN,1994,1
YEM,LBY,1994,1
YEM,PSE,1994,1
YEM,SDN,1994,1
YEM,SOM,1994,1
YEM,TTO,1994,1
ZAF,AGO,1994,1
ZAF,CHN,1994,1
ZAF,IND,1994,1
ZAF,LBR,1994,1
ZAF,LSO,1994,1
ZAF,MOZ,1994,1
ZAF,RWA,1994,1
ZAF,SDN,1994,1
ZAF,SOM,1994,1
ZAF,USA,1994,1
ZMB,BDI,1994,1
ZMB,BIH,1994,1
ZMB,BWA,1994,1
ZMB,GUY,1994,1
ZMB,HTI,1994,1
ZMB,JOR,1994,1
ZMB,LBN,1994,1
ZMB,LBY,1994,1
ZMB,LSO,1994,1
ZMB,MWI,1994,1
ZMB,NLD,1994,1
ZMB,NOR,1994,1
ZMB,PRK,1994,1
ZMB,PRT,1994,1
ZMB,SYR,1994,1
ZMB,TCD,1994,1
ZMB,ZWE,1994,1
ZWE,AGO,1994,1
ZWE,BWA,1994,1
ZWE,CUB,1994,1
ZWE,ETH,1994,1
ZWE,GBR,1994,1
ZWE,GUY,1994,1
ZWE,KOR,1994,1
ZWE,LBR,1994,1
ZWE,LBY,1994,1
ZWE,PRK,1994,1
ZWE,TTO,1994,1
ZWE,USA,1994,1
AFG,PAK,1995,48
COD,ZAR,1995,43
PAK,IND,1995,34
COD,RWA,1995,31
AZE,ARM,1995,27
KWT,IRQ,1995,27
PAK,AFG,1995,26
ETH,ZAF,1995,24
GEO,CHN,1995,23
TGO,ZAF,1995,21
OMN,IRQ,1995,19
TGO,TTO,1995,18
LSO,ZAF,1995,17
PNG,GIN,1995,17
ATG,USA,1995,15
BDI,CHN,1995,15
EGY,BIH,1995,15
HRV,BIH,1995,15
IRQ,USA,1995,15
SEN,ZAF,1995,15
COD,ZAF,1995,14
MLI,ZAF,1995,14
PRK,KOR,1995,14
SYR,ISR,1995,14
LBR,ZAF,1995,13
NAM,ZAF,1995,12
PRK,USA,1995,12
SLE,LBR,1995,12
UGA,ZAF,1995,12
UKR,YUG,1995,12
COD,CHN,1995,11
COG,ZAF,1995,11
GAB,ZAF,1995,11
COD,BDI,1995,10
FJI,FRA,1995,10
GBR,BIH,1995,10
LBY,USA,1995,10
LCA,USA,1995,10
MUS,IND,1995,10
VEN,USA,1995,10
WSM,FRA,1995,10
CUB,USA,1995,9
EGY,ISR,1995,9
EGY,ZAF,1995,9
GNB,GIN,1995,9
KOR,PRK,1995,9
LBR,CHN,1995,9
MHL,USA,1995,9
MYS,BIH,1995,9
POL,USA,1995,9
RWA,KEN,1995,9
SVN,BIH,1995,9
YEM,IRQ,1995,9
ALB,BIH,1995,8
AND,USA,1995,8
BDI,ZAF,1995,8
BFA,ZAF,1995,8
BHS,HTI,1995,8
BWA,ZAF,1995,8
FSM,FRA,1995,8
IRN,BIH,1995,8
MAR,ISR,1995,8
MOZ,ZAF,1995,8
MWI,ZAF,1995,8
NGA,ZAF,1995,8
NLD,BIH,1995,8
PRT,AGO,1995,8
TGO,BDI,1995,8
TJK,USA,1995,8
AUT,BIH,1995,7
BEN,ZAF,1995,7
BFA,LBR,1995,7
BRB,HTI,1995,7
CMR,ZAF,1995,7
DJI,SOM,1995,7
DZA,ZAF,1995,7
EGY,IRQ,1995,7
GHA,ZAF,1995,7
GIN,ZAF,1995,7
IDN,ISR,1995,7
IRN,USA,1995,7
IRQ,KWT,1995,7
LBY,GBR,1995,7
LCA,HTI,1995,7
LCA,ZAF,1995,7
MAR,BIH,1995,7
MAR,ESP,1995,7
MAR,ZAF,1995,7
MHL,FRA,1995,7
MUS,ZAF,1995,7
QAT,ARE,1995,7
QAT,ISR,1995,7
RWA,CHN,1995,7
SDN,EGY,1995,7
SVK,CSK,1995,7
SWZ,CHN,1995,7
TUR,IRQ,1995,7
TZA,ZAF,1995,7
AFG,URS,1995,6
AUS,USA,1995,6
BGR,YUG,1995,6
BHR,BIH,1995,6
BLR,CHN,1995,6
BRB,USA,1995,6
BTN,IND,1995,6
FJI,USA,1995,6
GBR,RWA,1995,6
GEO,USA,1995,6
GIN,LBR,1995,6
GMB,ZAF,1995,6
GRC,ALB,1995,6
GRC,CYP,1995,6
GRC,YUG,1995,6
HRV,YUG,1995,6
HUN,YUG,1995,6
IDN,ZAF,1995,6
JAM,HTI,1995,6
JOR,ISR,1995,6
KEN,SOM,1995,6
LBN,ISR,1995,6
LBY,ISR,1995,6
LKA,IND,1995,6
MDA,USA,1995,6
OMN,BIH,1995,6
PAK,BIH,1995,6
SWZ,GBR,1995,6
SYR,USA,1995,6
TJK,CSK,1995,6
TJK,DJI,1995,6
TKM,AFG,1995,6
YEM,BIH,1995,6
ALB,YUG,1995,5
ARE,ISR,1995,5
BDI,RWA,1995,5
BFA,ISR,1995,5
BHR,ISR,1995,5
BHS,USA,1995,5
BLZ,USA,1995,5
CAF,ZAF,1995,5
DEU,BIH,1995,5
DEU,RWA,1995,5
DEU,YUG,1995,5
DEU,ZAF,1995,5
DJI,ZAF,1995,5
EGY,ARE,1995,5
ESP,YUG,1995,5
FJI,TWN,1995,5
GAB,USA,1995,5
GNQ,CHN,1995,5
GRC,TUR,1995,5
GUY,HTI,1995,5
IDN,BIH,1995,5
JOR,IRQ,1995,5
MDA,CHN,1995,5
MDA,RUS,1995,5
MDG,ZAF,1995,5
MLI,RWA,1995,5
MOZ,BDI,1995,5
MWI,AGO,1995,5
MWI,RWA,1995,5
MYS,RWA,1995,5
MYS,ZAF,1995,5
NAM,AGO,1995,5
NLD,RWA,1995,5
OMN,ISR,1995,5
OMN,ROU,1995,5
PAK,CHN,1995,5
PRK,ZAF,1995,5
QAT,BIH,1995,5
QAT,IRQ,1995,5
ROU,YUG,1995,5
RWA,ZAF,1995,5
SDN,IRQ,1995,5
SLB,TWN,1995,5
SWZ,ZAF,1995,5
SYR,ARE,1995,5
TGO,SOM,1995,5
TTO,HTI,1995,5
TUR,BIH,1995,5
TZA,RWA,1995,5
UKR,CHN,1995,5
USA,IRN,1995,5
USA,IRQ,1995,5
VCT,TWN,1995,5
VEN,CHN,1995,5
VNM,CSK,1995,5
YEM,SOM,1995,5
ZMB,ZAF,1995,5
ARE,BIH,1995,4
ARM,CHN,1995,4
AUS,FRA,1995,4
AUS,IND,1995,4
BDI,AGO,1995,4
BEN,BDI,1995,4
BFA,RWA,1995,4
BFA,USA,1995,4
BGD,USA,1995,4
BHR,IRQ,1995,4
BHS,TWN,1995,4
CAN,RWA,1995,4
COD,ISR,1995,4
CRI,ZAF,1995,4
CYP,TUR,1995,4
CZE,BIH,1995,4
CZE,YUG,1995,4
DEU,USA,1995,4
DJI,BIH,1995,4
DJI,RWA,1995,4
DNK,ISR,1995,4
ECU,PER,1995,4
EGY,PSE,1995,4
FRA,BIH,1995,4
FRA,ISR,1995,4
FRA,RWA,1995,4
GBR,KHM,1995,4
GBR,KWT,1995,4
GHA,LBR,1995,4
GIN,SLE,1995,4
GRD,TWN,1995,4
HND,USA,1995,4
IDN,CHN,1995,4
ISR,JOR,1995,4
ISR,USA,1995,4
KEN,LBR,1995,4
KGZ,URS,1995,4
KHM,BIH,1995,4
KNA,USA,1995,4
KWT,ISR,1995,4
LAO,ZAF,1995,4
LBR,TWN,1995,4
LBR,USA,1995,4
LCA,TWN,1995,4
LKA,BIH,1995,4
LKA,ZAF,1995,4
MDA,BLR,1995,4
MDV,BIH,1995,4
MNG,USA,1995,4
MOZ,AGO,1995,4
MOZ,LBR,1995,4
MWI,MOZ,1995,4
NER,BIH,1995,4
NPL,HTI,1995,4
OMN,USA,1995,4
PAN,CHN,1995,4
PNG,FRA,1995,4
PNG,LUX,1995,4
PRT,MOZ,1995,4
PRY,CUB,1995,4
PRY,ISR,1995,4
SLB,FRA,1995,4
SLB,USA,1995,4
SLE,ISR,1995,4
SLE,USA,1995,4
SMR,YUG,1995,4
SVN,YUG,1995,4
SYR,IRQ,1995,4
TCD,ZAF,1995,4
TGO,AGO,1995,4
TGO,LBR,1995,4
TJK,AFG,1995,4
TUN,ISR,1995,4
TZA,BDI,1995,4
TZA,CHN,1995,4
VCT,USA,1995,4
ZAF,USA,1995,4
AFG,USA,1995,3
AGO,PRT,1995,3
AGO,ZAF,1995,3
AND,TTO,1995,3
ARE,IRN,1995,3
ARE,IRQ,1995,3
ARG,GBR,1995,3
ARG,HTI,1995,3
ARM,AZE,1995,3
ATG,ZAF,1995,3
AUT,USA,1995,3
BEN,CHN,1995,3
BEN,HTI,1995,3
BEN,RWA,1995,3
BEN,SOM,1995,3
BEN,YUG,1995,3
BFA,BDI,1995,3
BHR,ARE,1995,3
BHR,USA,1995,3
BLR,URS,1995,3
BRA,ZAF,1995,3
CAF,BDI,1995,3
CAF,RWA,1995,3
CAF,TWN,1995,3
COD,PRK,1995,3
COL,PRK,1995,3
COL,ZAF,1995,3
DEU,CHN,1995,3
DEU,SOM,1995,3
DEU,UKR,1995,3
DJI,CHN,1995,3
DJI,MOZ,1995,3
DZA,ARE,1995,3
DZA,BIH,1995,3
DZA,USA,1995,3
EGY,SDN,1995,3
EGY,USA,1995,3
ESP,AGO,1995,3
ESP,URS,1995,3
ESP,ZAF,1995,3
EST,GRC,1995,3
FRA,YUG,1995,3
FRA,ZAF,1995,3
FSM,USA,1995,3
GBR,AGO,1995,3
GBR,CHN,1995,3
GBR,USA,1995,3
GBR,YUG,1995,3
GEO,RUS,1995,3
GHA,RWA,1995,3
GHA,USA,1995,3
GMB,IRQ,1995,3
GRC,URS,1995,3
GRC,USA,1995,3
GUY,BIH,1995,3
GUY,ISR,1995,3
HRV,ZAF,1995,3
HUN,BIH,1995,3
HUN,CHN,1995,3
IND,CHN,1995,3
IND,USA,1995,3
IRL,RWA,1995,3
IRN,ISR,1995,3
ISR,RUS,1995,3
ISR,ZAF,1995,3
ITA,BIH,1995,3
ITA,ZAF,1995,3
JAM,USA,1995,3
JOR,BIH,1995,3
JOR,USA,1995,3
JPN,USA,1995,3
KEN,ZAF,1995,3
KGZ,UZB,1995,3
KHM,MMR,1995,3
KNA,IRQ,1995,3
KNA,ISR,1995,3
KNA,KWT,1995,3
KOR,ZAF,1995,3
KWT,IRN,1995,3
LBY,ARE,1995,3
LBY,FRA,1995,3
LCA,CUB,1995,3
LCA,ISR,1995,3
LSO,ISR,1995,3
LUX,USA,1995,3
LUX,YUG,1995,3
LUX,ZAF,1995,3
LVA,YUG,1995,3
MEX,USA,1995,3
MHL,CHN,1995,3
MHL,GIN,1995,3
MLI,AGO,1995,3
MLI,CHN,1995,3
MLI,USA,1995,3
MMR,BLR,1995,3
MWI,CHN,1995,3
MYS,DEU,1995,3
NER,LBR,1995,3
NER,RWA,1995,3
NLD,YUG,1995,3
NOR,USA,1995,3
NOR,YUG,1995,3
NPL,ISR,1995,3
NPL,LBN,1995,3
NPL,YUG,1995,3
OMN,SOM,1995,3
PAK,ISR,1995,3
PAK,ZAF,1995,3
PAN,USA,1995,3
POL,YUG,1995,3
PRK,CHN,1995,3
PRT,CHN,1995,3
PRT,ZAF,1995,3
QAT,CHN,1995,3
ROU,HUN,1995,3
ROU,MDA,1995,3
ROU,USA,1995,3
RUS,BIH,1995,3
RUS,USA,1995,3
RWA,AGO,1995,3
RWA,LBR,1995,3
SDN,BIH,1995,3
SEN,BIH,1995,3
SGP,ZAF,1995,3
SLE,IRQ,1995,3
SLE,MOZ,1995,3
SLE,ZAF,1995,3
SWZ,AGO,1995,3
SWZ,TWN,1995,3
TCD,USA,1995,3
TGO,CHN,1995,3
TGO,ISR,1995,3
TGO,RWA,1995,3
TGO,SLE,1995,3
TJK,CHN,1995,3
TKM,RUS,1995,3
TTO,USA,1995,3
TUN,IRQ,1995,3
TUN,USA,1995,3
TUR,CHN,1995,3
TUR,ISR,1995,3
TZA,AGO,1995,3
TZA,LBR,1995,3
UGA,RWA,1995,3
USA,BIH,1995,3
USA,HTI,1995,3
VEN,BRA,1995,3
VEN,ESP,1995,3
VNM,CUB,1995,3
VNM,USA,1995,3
YEM,ARE,1995,3
ZAF,BDI,1995,3
AFG,BIH,1995,2
AFG,NLD,1995,2
AFG,TUN,1995,2
AGO,CHN,1995,2
AGO,CUB,1995,2
AGO,ISR,1995,2
AGO,LBR,1995,2
AGO,PSE,1995,2
AGO,SOM,1995,2
ALB,CHN,1995,2
ALB,HRV,1995,2
ALB,ITA,1995,2
ALB,USA,1995,2
ARE,KWT,1995,2
ARE,SOM,1995,2
ARE,SYR,1995,2
ARE,USA,1995,2
ARG,AGO,1995,2
ARG,MOZ,1995,2
ARG,USA,1995,2
ARM,USA,1995,2
ATG,CSK,1995,2
ATG,DMA,1995,2
AUS,CHN,1995,2
AUS,RWA,1995,2
AUS,YUG,1995,2
AUS,ZAF,1995,2
AUT,CSK,1995,2
AUT,ITA,1995,2
AUT,SOM,1995,2
AZE,CHN,1995,2
AZE,URS,1995,2
BDI,SOM,1995,2
BDI,YUG,1995,2
BEN,ISR,1995,2
BEN,LBR,1995,2
BEN,MOZ,1995,2
BFA,SLE,1995,2
BFA,SOM,1995,2
BGR,USA,1995,2
BHR,AFG,1995,2
BHR,IRN,1995,2
BHR,KWT,1995,2
BHR,SOM,1995,2
BHR,SYR,1995,2
BLZ,HTI,1995,2
BLZ,MEX,1995,2
BLZ,ZAF,1995,2
BRA,AGO,1995,2
BRA,MOZ,1995,2
BRB,BDI,1995,2
BRB,BIH,1995,2
BRB,CHN,1995,2
BRN,BIH,1995,2
BRN,PRK,1995,2
BRN,ZAF,1995,2
BTN,AUS,1995,2
BWA,GNQ,1995,2
BWA,KHM,1995,2
BWA,MOZ,1995,2
CAF,BIH,1995,2
CAF,FRA,1995,2
CAF,SOM,1995,2
CAN,CIV,1995,2
CAN,KHM,1995,2
CHL,FRA,1995,2
CMR,YUG,1995,2
COD,COG,1995,2
COD,USA,1995,2
COD,YUG,1995,2
COG,USA,1995,2
CRI,USA,1995,2
CUB,PRK,1995,2
CUB,ZAF,1995,2
CZE,CHN,1995,2
CZE,CSK,1995,2
CZE,HRV,1995,2
CZE,USA,1995,2
DEU,BDI,1995,2
DEU,MOZ,1995,2
DEU,RUS,1995,2
DJI,AGO,1995,2
DJI,BDI,1995,2
DJI,HTI,1995,2
DJI,ISR,1995,2
DJI,LBR,1995,2
DJI,USA,1995,2
DNK,YUG,1995,2
DOM,CHN,1995,2
DOM,TWN,1995,2
DOM,USA,1995,2
DZA,AGO,1995,2
DZA,CHN,1995,2
DZA,PRT,1995,2
ECU,YUG,1995,2
EGY,AGO,1995,2
EGY,IRN,1995,2
EGY,LBR,1995,2
EGY,SOM,1995,2
ESP,GTM,1995,2
ESP,HTI,1995,2
ESP,NIC,1995,2
ESP,RWA,1995,2
ESP,SLV,1995,2
EST,RUS,1995,2
EST,YUG,1995,2
FIN,YUG,1995,2
FJI,CHN,1995,2
FJI,GBR,1995,2
FJI,URY,1995,2
FRA,BDI,1995,2
FRA,PRT,1995,2
FRA,SOM,1995,2
FRA,USA,1995,2
FSM,CHN,1995,2
GAB,PRK,1995,2
GBR,BDI,1995,2
GBR,CYP,1995,2
GBR,GEO,1995,2
GBR,MOZ,1995,2
GBR,SLV,1995,2
GBR,SOM,1995,2
GHA,LBY,1995,2
GIN,AGO,1995,2
GIN,BDI,1995,2
GIN,CHN,1995,2
GIN,ISR,1995,2
GIN,USA,1995,2
GMB,BDI,1995,2
GMB,CHN,1995,2
GMB,CUB,1995,2
GMB,KWT,1995,2
GMB,LBR,1995,2
GMB,TWN,1995,2
GMB,URY,1995,2
GNB,CHN,1995,2
GNQ,ESP,1995,2
GRC,ISR,1995,2
GRD,ARE,1995,2
GRD,URY,1995,2
GRD,ZAF,1995,2
GTM,USA,1995,2
GUY,PSE,1995,2
GUY,USA,1995,2
GUY,YUG,1995,2
HND,CHN,1995,2
HRV,CHN,1995,2
HRV,USA,1995,2
HTI,BDI,1995,2
HTI,USA,1995,2
HUN,HRV,1995,2
IDN,YUG,1995,2
IND,ZAF,1995,2
IRL,BIH,1995,2
IRL,YUG,1995,2
IRL,ZAF,1995,2
IRN,AFG,1995,2
IRN,LBN,1995,2
IRN,PSE,1995,2
IRN,YUG,1995,2
ISR,ARE,1995,2
ISR,EGY,1995,2
ISR,SYR,1995,2
ITA,AGO,1995,2
ITA,MOZ,1995,2
ITA,USA,1995,2
ITA,YUG,1995,2
JOR,IRN,1995,2
JOR,KWT,1995,2
JOR,PSE,1995,2
JOR,TKM,1995,2
KAZ,BIH,1995,2
KAZ,GRC,1995,2
KAZ,KGZ,1995,2
KAZ,UZB,1995,2
KEN,CHN,1995,2
KEN,MOZ,1995,2
KEN,YUG,1995,2
KGZ,AFG,1995,2
KGZ,USA,1995,2
KHM,COL,1995,2
KHM,ISR,1995,2
KNA,HTI,1995,2
KNA,YUG,1995,2
KOR,AGO,1995,2
KOR,SOM,1995,2
KWT,ARE,1995,2
KWT,BIH,1995,2
KWT,PSE,1995,2
KWT,SYR,1995,2
KWT,USA,1995,2
LBR,GHA,1995,2
LBR,GIN,1995,2
LBR,ISR,1995,2
LBR,NGA,1995,2
LBR,SLE,1995,2
LBY,BDI,1995,2
LBY,BTN,1995,2
LBY,IRQ,1995,2
LBY,SOM,1995,2
LBY,URS,1995,2
LBY,ZAF,1995,2
LCA,BIH,1995,2
LCA,DMA,1995,2
LSO,BIH,1995,2
LSO,PSE,1995,2
LSO,YUG,1995,2
LTU,CHN,1995,2
LTU,HRV,1995,2
LTU,RWA,1995,2
LTU,USA,1995,2
LTU,YUG,1995,2
LUX,PRK,1995,2
LVA,USA,1995,2
MAR,ARE,1995,2
MAR,GBR,1995,2
MAR,IRN,1995,2
MCO,USA,1995,2
MDG,COM,1995,2
MDG,PRK,1995,2
MEX,FRA,1995,2
MKD,BIH,1995,2
MKD,YUG,1995,2
MLI,BDI,1995,2
MLI,BIH,1995,2
MLI,IRQ,1995,2
MLI,ISR,1995,2
MLI,LBR,1995,2
MLI,LBY,1995,2
MLI,PRT,1995,2
MLI,URY,1995,2
MLT,USA,1995,2
MOZ,CHN,1995,2
MOZ,PRT,1995,2
MOZ,RWA,1995,2
MRT,ARE,1995,2
MRT,BIH,1995,2
MRT,DEU,1995,2
MRT,IRQ,1995,2
MRT,KWT,1995,2
MRT,LBY,1995,2
MRT,SOM,1995,2
MRT,ZAF,1995,2
MUS,USA,1995,2
MWI,TWN,1995,2
MYS,CHN,1995,2
MYS,SOM,1995,2
NAM,BDI,1995,2
NAM,DEU,1995,2
NAM,KHM,1995,2
NAM,SOM,1995,2
NER,LBY,1995,2
NER,NGA,1995,2
NER,TKM,1995,2
NER,ZAF,1995,2
NIC,BIH,1995,2
NIC,TWN,1995,2
NIC,USA,1995,2
NIC,ZAF,1995,2
NOR,RWA,1995,2
NPL,SOM,1995,2
NPL,ZAF,1995,2
NZL,FRA,1995,2
NZL,USA,1995,2
NZL,YUG,1995,2
OMN,CHN,1995,2
OMN,PSE,1995,2
PAK,AZE,1995,2
PAN,GTM,1995,2
PAN,JPN,1995,2
PHL,CHN,1995,2
PHL,MMR,1995,2
PHL,USA,1995,2
PNG,CHN,1995,2
PNG,USA,1995,2
POL,GRC,1995,2
POL,ZAF,1995,2
PRT,BRA,1995,2
PRY,AGO,1995,2
PRY,ARE,1995,2
PRY,ARG,1995,2
PRY,BDI,1995,2
PRY,BIH,1995,2
PRY,BOL,1995,2
PRY,BRA,1995,2
PRY,CYP,1995,2
PRY,GEO,1995,2
PRY,HTI,1995,2
PRY,IRQ,1995,2
PRY,JPN,1995,2
PRY,KHM,1995,2
PRY,KWT,1995,2
PRY,LBN,1995,2
PRY,LBR,1995,2
PRY,MOZ,1995,2
PRY,PSE,1995,2
PRY,RWA,1995,2
PRY,SLV,1995,2
PRY,SOM,1995,2
PRY,TWN,1995,2
PRY,URY,1995,2
PRY,USA,1995,2
QAT,BDI,1995,2
QAT,LBN,1995,2
QAT,SOM,1995,2
QAT,SYR,1995,2
QAT,USA,1995,2
RUS,BLR,1995,2
RUS,CHN,1995,2
RWA,BIH,1995,2
RWA,SOM,1995,2
SDN,ARE,1995,2
SDN,DEU,1995,2
SDN,KWT,1995,2
SDN,LBY,1995,2
SDN,SYR,1995,2
SDN,ZAF,1995,2
SEN,AGO,1995,2
SEN,LBR,1995,2
SEN,PRK,1995,2
SEN,SOM,1995,2
SEN,USA,1995,2
SGP,PRK,1995,2
SLE,AGO,1995,2
SLE,CHN,1995,2
SLE,CSK,1995,2
SLE,GHA,1995,2
SLE,KWT,1995,2
SLE,NGA,1995,2
SLV,HND,1995,2
SLV,USA,1995,2
SLV,ZAF,1995,2
SMR,USA,1995,2
SUR,CHN,1995,2
SUR,PSE,1995,2
SUR,USA,1995,2
SUR,YUG,1995,2
SVK,CYP,1995,2
SVK,CZE,1995,2
SVK,ISR,1995,2
SVK,YUG,1995,2
SWE,RWA,1995,2
SWE,YUG,1995,2
SWZ,BDI,1995,2
SWZ,RWA,1995,2
SYR,BIH,1995,2
SYR,LBN,1995,2
TCD,LBR,1995,2
TCD,RWA,1995,2
TGO,EGY,1995,2
TGO,YUG,1995,2
THA,URY,1995,2
TKM,ZAF,1995,2
TUN,ARE,1995,2
TUN,BIH,1995,2
TUN,LBN,1995,2
TUN,LBY,1995,2
TUN,ZAF,1995,2
TUR,AFG,1995,2
TUR,GEO,1995,2
TUR,GRC,1995,2
TZA,COM,1995,2
TZA,MOZ,1995,2
TZA,SOM,1995,2
TZA,USA,1995,2
UGA,BDI,1995,2
UGA,CHN,1995,2
UGA,URY,1995,2
UKR,BIH,1995,2
UKR,RUS,1995,2
UKR,URS,1995,2
UKR,USA,1995,2
USA,ISR,1995,2
USA,KHM,1995,2
USA,RUS,1995,2
USA,URS,1995,2
VEN,FRA,1995,2
VEN,PRT,1995,2
VEN,ZAF,1995,2
VNM,BIH,1995,2
WSM,USA,1995,2
YEM,IND,1995,2
YEM,ISR,1995,2
ZAF,AGO,1995,2
ZAF,MOZ,1995,2
ZMB,BDI,1995,2
ZMB,CHN,1995,2
AFG,CHE,1995,1
AFG,CHN,1995,1
AFG,CSK,1995,1
AFG,DEU,1995,1
AFG,FRA,1995,1
AFG,GBR,1995,1
AFG,IRN,1995,1
AFG,KAZ,1995,1
AFG,RUS,1995,1
AFG,SAU,1995,1
AFG,SDN,1995,1
AFG,TUR,1995,1
AFG,TWN,1995,1
AFG,UZB,1995,1
AFG,VNM,1995,1
AFG,YUG,1995,1
AGO,ARE,1995,1
AGO,BDI,1995,1
AGO,CSK,1995,1
AGO,FRA,1995,1
AGO,IDN,1995,1
AGO,RWA,1995,1
AGO,USA,1995,1
AGO,YUG,1995,1
ALB,GRC,1995,1
ALB,PRT,1995,1
AND,CHN,1995,1
AND,YUG,1995,1
ARE,LBN,1995,1
ARE,PRK,1995,1
ARE,ZAF,1995,1
ARG,BRA,1995,1
ARG,CHL,1995,1
ARG,CYP,1995,1
ARG,ECU,1995,1
ARG,GEO,1995,1
ARG,ISR,1995,1
ARG,KWT,1995,1
ARG,PER,1995,1
ARG,YUG,1995,1
ARM,BLR,1995,1
ARM,RUS,1995,1
ATG,BRA,1995,1
ATG,COM,1995,1
ATG,DEU,1995,1
ATG,GHA,1995,1
ATG,TTO,1995,1
AUS,BIH,1995,1
AUS,BLR,1995,1
AUS,CYP,1995,1
AUS,KHM,1995,1
AUS,MOZ,1995,1
AUS,NLD,1995,1
AUS,PRT,1995,1
AUS,SLV,1995,1
AUS,SOM,1995,1
AUT,HRV,1995,1
AUT,ISR,1995,1
AUT,PSE,1995,1
AUT,RWA,1995,1
AUT,URS,1995,1
AUT,YUG,1995,1
AZE,USA,1995,1
AZE,YUG,1995,1
BDI,BFA,1995,1
BDI,LBR,1995,1
BDI,NGA,1995,1
BEL,PRK,1995,1
BEL,ZAF,1995,1
BEN,AGO,1995,1
BEN,PRT,1995,1
BEN,PSE,1995,1
BFA,AGO,1995,1
BFA,BIH,1995,1
BFA,IND,1995,1
BFA,JOR,1995,1
BFA,KEN,1995,1
BFA,NGA,1995,1
BFA,PAK,1995,1
BFA,PRK,1995,1
BFA,PRT,1995,1
BFA,PSE,1995,1
BFA,SDN,1995,1
BFA,SYR,1995,1
BFA,TTO,1995,1
BFA,TWN,1995,1
BFA,ZAR,1995,1
BGD,BIH,1995,1
BGD,HTI,1995,1
BGD,ISR,1995,1
BGD,PRT,1995,1
BGD,RWA,1995,1
BGD,YUG,1995,1
BGD,ZAF,1995,1
BGR,BIH,1995,1
BGR,GRC,1995,1
BGR,KHM,1995,1
BGR,PRT,1995,1
BGR,URS,1995,1
BHR,CYP,1995,1
BHR,JOR,1995,1
BHR,PRT,1995,1
BHS,CAN,1995,1
BHS,GBR,1995,1
BHS,JPN,1995,1
BHS,YUG,1995,1
BIH,CHN,1995,1
BIH,HRV,1995,1
BLR,ISR,1995,1
BLR,PRT,1995,1
BLR,PSE,1995,1
BLZ,AGO,1995,1
BLZ,CHN,1995,1
BLZ,CYP,1995,1
BLZ,GTM,1995,1
BLZ,MDG,1995,1
BLZ,MOZ,1995,1
BLZ,NAM,1995,1
BLZ,OMN,1995,1
BLZ,PRK,1995,1
BLZ,PSE,1995,1
BLZ,ROU,1995,1
BLZ,RWA,1995,1
BLZ,SLV,1995,1
BLZ,TCD,1995,1
BOL,COL,1995,1
BOL,HTI,1995,1
BOL,ISR,1995,1
BOL,PSE,1995,1
BOL,USA,1995,1
BOL,YUG,1995,1
