speaker_iso,target_iso,year,session,count
FRA,ISR,1949,04,2
FRA,PSE,1949,04,3
FRA,ARE,1949,04,2
FRA,ITA,1949,04,3
FRA,DEU,1949,04,11
FRA,JPN,1949,04,1
FRA,USA,1949,04,1
FRA,AUT,1949,04,3
FRA,MEX,1949,04,1
GBR,URS,1949,04,32
GBR,GRC,1949,04,12
GBR,USA,1949,04,5
GBR,TUR,1949,04,1
GBR,ALB,1949,04,1
GBR,CHN,1949,04,12
GBR,ERI,1949,04,2
GBR,ETH,1949,04,2
GBR,MLI,1949,04,1
GBR,DEU,1949,04,5
GBR,FRA,1949,04,2
GBR,ROU,1949,04,1
GBR,BGR,1949,04,1
GBR,HUN,1949,04,1
GBR,POL,1949,04,1
GBR,CSK,1949,04,4
GBR,YUG,1949,04,7
GBR,PRK,1949,04,1
GBR,AUT,1949,04,1
GBR,JPN,1949,04,2
GBR,IND,1949,04,4
GBR,PAK,1949,04,3
GBR,LKA,1949,04,2
GBR,MMR,1949,04,1
GRC,USA,1949,04,1
GRC,ALB,1949,04,3
GRC,BGR,1949,04,1
IND,IDN,1949,04,2
IND,CHN,1949,04,1
IND,PAK,1949,04,2
IND,ITA,1949,04,1
IND,FRA,1949,04,1
IND,GBR,1949,04,1
IND,USA,1949,04,1
IND,URS,1949,04,3
IND,AUS,1949,04,1
IND,ZAF,1949,04,3
IND,LKA,1949,04,1
IND,NPL,1949,04,1
IND,IRL,1949,04,1
IRQ,URS,1949,04,2
IRQ,PSE,1949,04,18
IRQ,ISR,1949,04,7
IRQ,ARE,1949,04,6
IRQ,JOR,1949,04,2
IRQ,USA,1949,04,1
IRQ,LBY,1949,04,2
ISR,LBN,1949,04,1
ISR,ARE,1949,04,4
ISR,USA,1949,04,1
ISR,PSE,1949,04,3
ISR,FRA,1949,04,2
ISR,GBR,1949,04,1
ISR,NLD,1949,04,1
LBN,GRC,1949,04,3
LBN,DEU,1949,04,2
LBN,IDN,1949,04,3
LBN,LBY,1949,04,1
LBN,BGR,1949,04,1
LBN,ROU,1949,04,1
LBN,PSE,1949,04,6
LBN,USA,1949,04,6
LBN,ARE,1949,04,5
LBN,ISR,1949,04,6
LBN,DDR,1949,04,1
LBR,DDR,1949,04,1
LBR,DEU,1949,04,1
LBR,USA,1949,04,1
LBR,IDN,1949,04,2
LBR,NLD,1949,04,1
MEX,PSE,1949,04,1
MEX,IDN,1949,04,1
MEX,AUT,1949,04,2
MEX,USA,1949,04,2
MEX,FRA,1949,04,1
MEX,DEU,1949,04,1
NLD,USA,1949,04,2
NLD,BEL,1949,04,2
NLD,LUX,1949,04,2
NLD,IDN,1949,04,5
NLD,PSE,1949,04,2
NLD,ISR,1949,04,1
NLD,CHN,1949,04,1
NZL,BRA,1949,04,2
NZL,USA,1949,04,3
PAK,IND,1949,04,25
PAK,CHN,1949,04,2
PAK,IDN,1949,04,4
PAK,PSE,1949,04,3
PAK,GRC,1949,04,1
PAK,MEX,1949,04,1
PAK,ITA,1949,04,1
PAK,NLD,1949,04,1
PAK,CSK,1949,04,1
PAK,ISR,1949,04,2
PER,CHN,1949,04,1
PER,BEL,1949,04,1
PER,USA,1949,04,2
POL,JPN,1949,04,3
POL,GBR,1949,04,9
POL,FRA,1949,04,4
POL,DEU,1949,04,48
POL,LUX,1949,04,1
POL,USA,1949,04,18
POL,CSK,1949,04,2
POL,URS,1949,04,31
POL,CAN,1949,04,1
POL,HUN,1949,04,2
POL,BEL,1949,04,1
POL,ROU,1949,04,2
POL,BRA,1949,04,1
POL,MEX,1949,04,1
POL,CHN,1949,04,1
POL,BGR,1949,04,1
POL,GRC,1949,04,1
POL,IDN,1949,04,1
POL,NLD,1949,04,1
POL,ZAF,1949,04,1
RUS,URS,1949,04,29
RUS,CHN,1949,04,2
RUS,USA,1949,04,35
RUS,GBR,1949,04,21
RUS,DEU,1949,04,2
RUS,FRA,1949,04,2
RUS,NLD,1949,04,1
RUS,NOR,1949,04,1
SLV,PHL,1949,04,2
SLV,USA,1949,04,6
SLV,SYR,1949,04,1
SLV,POL,1949,04,1
SLV,CHN,1949,04,1
SLV,FRA,1949,04,1
SLV,URS,1949,04,1
SLV,GBR,1949,04,1
SLV,BGR,1949,04,2
SLV,HUN,1949,04,2
SLV,CSK,1949,04,1
SLV,IDN,1949,04,1
SLV,GRC,1949,04,1
SLV,PRK,1949,04,2
SYR,DEU,1949,04,8
SYR,ARE,1949,04,6
SYR,IRQ,1949,04,1
SYR,JOR,1949,04,1
SYR,SAU,1949,04,1
SYR,LBN,1949,04,1
SYR,EGY,1949,04,1
SYR,IDN,1949,04,1
SYR,URS,1949,04,3
SYR,DDR,1949,04,5
SYR,CIV,1949,04,1
SYR,USA,1949,04,10
UKR,GBR,1949,04,7
UKR,URS,1949,04,40
UKR,GRC,1949,04,5
UKR,PRK,1949,04,1
UKR,CHN,1949,04,2
UKR,USA,1949,04,22
UKR,JPN,1949,04,1
UKR,DEU,1949,04,5
UKR,YUG,1949,04,17
UKR,ITA,1949,04,1
UKR,BEL,1949,04,1
UKR,POL,1949,04,1
UKR,BGR,1949,04,2
UKR,CAN,1949,04,1
UKR,CHL,1949,04,1
UKR,BLR,1949,04,1
UKR,TTO,1949,04,1
UKR,ALB,1949,04,1
UKR,HUN,1949,04,2
UKR,SYR,1949,04,1
USA,YUG,1949,04,1
USA,ALB,1949,04,1
USA,GRC,1949,04,4
USA,URS,1949,04,3
USA,PRK,1949,04,4
USA,PSE,1949,04,2
USA,ISR,1949,04,1
USA,LBY,1949,04,1
USA,CHN,1949,04,1
USA,ERI,1949,04,1
USA,MLI,1949,04,1
USA,ITA,1949,04,1
USA,IDN,1949,04,1
USA,BGR,1949,04,3
USA,HUN,1949,04,3
USA,ROU,1949,04,3
VEN,MEX,1949,04,1
VEN,COL,1949,04,1
VEN,SYR,1949,04,1
VEN,PSE,1949,04,1
VEN,IDN,1949,04,1
YUG,ARE,1949,04,1
YUG,BGD,1949,04,1
YUG,USA,1949,04,4
YUG,CHN,1949,04,1
YUG,URS,1949,04,11
YUG,ALB,1949,04,1
YUG,BGR,1949,04,1
YUG,ROU,1949,04,1
YUG,HUN,1949,04,2
ZAF,PSE,1949,04,1
ZAF,GBR,1949,04,1
ZAF,FRA,1949,04,1
ZAF,BEL,1949,04,1
ZAF,EGY,1949,04,1
ZAF,ETH,1949,04,1
ZAF,LBR,1949,04,1
ZAF,PRT,1949,04,1
ZAF,USA,1949,04,1
ZAF,IND,1949,04,3
ZAF,PAK,1949,04,1
ARG,LBY,1950,05,1
ARG,MLI,1950,05,1
ARG,CHN,1950,05,2
ARG,ERI,1950,05,2
ARG,ITA,1950,05,1
ARG,PRK,1950,05,1
AUS,URS,1950,05,52
AUS,USA,1950,05,4
AUS,NZL,1950,05,1
AUS,AUT,1950,05,1
AUS,PRK,1950,05,5
AUS,DEU,1950,05,2
AUS,DDR,1950,05,2
AUS,UKR,1950,05,1
AUS,CHN,1950,05,6
BEL,KOR,1950,05,1
BEL,PRK,1950,05,4
BEL,BRA,1950,05,1
BEL,NLD,1950,05,1
BEL,CHL,1950,05,1
BEL,USA,1950,05,4
BEL,URS,1950,05,8
BEL,RUS,1950,05,1
BEL,GBR,1950,05,1
BEL,FRA,1950,05,1
BEL,CHN,1950,05,1
BLR,URS,1950,05,39
BLR,NLD,1950,05,1
BLR,KWT,1950,05,1
BLR,CSK,1950,05,1
BLR,RUS,1950,05,2
BLR,USA,1950,05,9
BLR,GBR,1950,05,1
BLR,IRQ,1950,05,1
BLR,AUS,1950,05,5
BLR,NZL,1950,05,6
BLR,BRA,1950,05,1
BLR,GRC,1950,05,1
BLR,PER,1950,05,1
BLR,CHN,1950,05,2
BLR,CHL,1950,05,2
BLR,PRK,1950,05,5
BOL,URS,1950,05,8
BOL,GBR,1950,05,2
BOL,FRA,1950,05,1
BOL,USA,1950,05,12
BOL,NLD,1950,05,1
BOL,MNG,1950,05,1
BOL,PRK,1950,05,3
BOL,PER,1950,05,1
BOL,KOR,1950,05,1
BOL,BRA,1950,05,1
BOL,BEL,1950,05,1
BOL,CHL,1950,05,4
BOL,POL,1950,05,1
BOL,ROU,1950,05,1
BOL,CSK,1950,05,1
BOL,CHN,1950,05,1
BOL,PHL,1950,05,1
BOL,MMR,1950,05,1
BOL,CAN,1950,05,3
BRA,ITA,1950,05,2
BRA,URS,1950,05,2
BRA,KOR,1950,05,1
BRA,USA,1950,05,1
CAN,PRK,1950,05,34
CAN,URS,1950,05,27
CAN,CHN,1950,05,1
CAN,CSK,1950,05,1
CAN,ROU,1950,05,1
CAN,KOR,1950,05,2
CAN,USA,1950,05,8
CAN,BLR,1950,05,1
CHL,PSE,1950,05,1
CHL,PRK,1950,05,5
CHL,USA,1950,05,12
CHL,URS,1950,05,33
CHL,CHN,1950,05,1
CHN,PRK,1950,05,13
CHN,URS,1950,05,16
CHN,KOR,1950,05,2
CHN,USA,1950,05,3
CHN,ZAF,1950,05,1
CHN,RUS,1950,05,6
CHN,ITA,1950,05,1
CHN,DEU,1950,05,1
CHN,BLR,1950,05,5
CHN,MMR,1950,05,1
CHN,PHL,1950,05,1
CHN,GRC,1950,05,1
CHN,MNG,1950,05,1
COL,PRK,1950,05,2
COL,URS,1950,05,1
COL,CHN,1950,05,5
COL,POL,1950,05,1
COL,ESP,1950,05,2
COL,TWN,1950,05,1
COL,ETH,1950,05,2
COL,USA,1950,05,1
COL,LBY,1950,05,2
COL,MLI,1950,05,1
COL,ITA,1950,05,1
COL,ERI,1950,05,2
COL,CHL,1950,05,1
CSK,CHN,1950,05,5
CSK,URS,1950,05,15
CSK,USA,1950,05,23
CSK,GBR,1950,05,4
CSK,FRA,1950,05,2
CSK,DEU,1950,05,1
CSK,TWN,1950,05,7
CSK,IND,1950,05,1
CSK,AUS,1950,05,2
CSK,PRK,1950,05,2
CUB,COL,1950,05,1
CUB,PRK,1950,05,6
CUB,KOR,1950,05,1
CUB,GRC,1950,05,1
CUB,IRN,1950,05,1
CUB,IDN,1950,05,1
DOM,KOR,1950,05,2
DOM,ESP,1950,05,2
ECU,PRK,1950,05,8
ECU,USA,1950,05,5
EGY,USA,1950,05,1
EGY,SDN,1950,05,1
EGY,GBR,1950,05,1
EGY,PSE,1950,05,5
EGY,ARE,1950,05,2
EGY,LBY,1950,05,2
ETH,USA,1950,05,2
ETH,GBR,1950,05,1
ETH,ZAF,1950,05,7
ETH,DEU,1950,05,2
ETH,JPN,1950,05,1
ETH,PRK,1950,05,1
ETH,ITA,1950,05,3
ETH,EGY,1950,05,3
ETH,BRA,1950,05,1
ETH,IND,1950,05,1
ETH,CHN,1950,05,2
ETH,NOR,1950,05,1
ETH,MLI,1950,05,1
ETH,ERI,1950,05,2
ETH,GTM,1950,05,2
ETH,LBR,1950,05,1
FRA,PRK,1950,05,2
FRA,USA,1950,05,3
FRA,DEU,1950,05,1
FRA,ITA,1950,05,1
FRA,BEL,1950,05,1
FRA,NLD,1950,05,1
FRA,LUX,1950,05,1
GBR,PRK,1950,05,8
GBR,USA,1950,05,7
GBR,KOR,1950,05,1
GBR,IND,1950,05,1
GBR,PAK,1950,05,1
GBR,MMR,1950,05,1
GBR,LKA,1950,05,5
GBR,CHN,1950,05,3
GBR,DEU,1950,05,9
GBR,JPN,1950,05,1
GBR,FRA,1950,05,1
GBR,URS,1950,05,13
GBR,POL,1950,05,1
GBR,ROU,1950,05,1
GBR,HUN,1950,05,1
GBR,BGR,1950,05,1
GBR,CSK,1950,05,1
GBR,RUS,1950,05,1
GBR,AUT,1950,05,2
GRC,PRK,1950,05,5
GRC,USA,1950,05,1
GTM,PRK,1950,05,4
GTM,CHN,1950,05,6
GTM,ERI,1950,05,4
GTM,PAK,1950,05,1
GTM,ZAF,1950,05,1
GTM,ETH,1950,05,3
GTM,USA,1950,05,2
GTM,BLZ,1950,05,2
GTM,ESP,1950,05,3
HND,LBY,1950,05,1
HND,USA,1950,05,1
HND,PSE,1950,05,1
HND,GRC,1950,05,1
IND,CHN,1950,05,3
IND,USA,1950,05,2
IND,IDN,1950,05,4
IND,PRK,1950,05,6
IND,KOR,1950,05,1
IND,JPN,1950,05,1
IND,ZAF,1950,05,1
IND,PAK,1950,05,1
IND,DEU,1950,05,2
IND,RUS,1950,05,1
IND,BLR,1950,05,1
IND,DDR,1950,05,1
IND,URS,1950,05,1
IND,GBR,1950,05,1
IND,FRA,1950,05,1
IND,YUG,1950,05,1
IRQ,PRK,1950,05,5
IRQ,PSE,1950,05,12
IRQ,JOR,1950,05,4
IRQ,USA,1950,05,2
IRQ,EGY,1950,05,1
IRQ,ARE,1950,05,6
IRQ,GRC,1950,05,1
IRQ,LKA,1950,05,2
IRQ,IRL,1950,05,1
IRQ,ITA,1950,05,1
IRQ,PRT,1950,05,1
IRQ,ESP,1950,05,1
IRQ,IND,1950,05,1
IRQ,PAK,1950,05,1
IRQ,MMR,1950,05,1
IRQ,IDN,1950,05,1
IRQ,FRA,1950,05,1
IRQ,LBY,1950,05,1
ISR,ZAF,1950,05,2
ISR,URS,1950,05,3
ISR,PRK,1950,05,1
ISR,USA,1950,05,4
ISR,CHN,1950,05,2
ISR,IND,1950,05,1
ISR,SWE,1950,05,1
ISR,NLD,1950,05,1
ISR,PAK,1950,05,1
ISR,DEU,1950,05,6
ISR,ARE,1950,05,1
LBN,USA,1950,05,1
LBN,FRA,1950,05,1
LBN,PRK,1950,05,2
LBN,MEX,1950,05,1
LBN,PSE,1950,05,8
LBR,PHL,1950,05,1
LBR,ZAF,1950,05,19
LBR,ROU,1950,05,1
LBR,USA,1950,05,5
LBR,GBR,1950,05,3
LBR,EGY,1950,05,1
LBR,ETH,1950,05,1
LBR,DEU,1950,05,1
LBR,PRK,1950,05,15
LBR,KOR,1950,05,2
NLD,USA,1950,05,2
NLD,URS,1950,05,3
NLD,BLR,1950,05,1
NLD,LBN,1950,05,1
NLD,PRK,1950,05,5
NLD,JPN,1950,05,1
NLD,ETH,1950,05,1
NLD,KOR,1950,05,2
NLD,CHN,1950,05,5
NLD,TWN,1950,05,1
NLD,DEU,1950,05,1
NLD,IDN,1950,05,3
NOR,PRK,1950,05,12
NOR,USA,1950,05,3
NOR,IDN,1950,05,1
NOR,NLD,1950,05,1
NOR,CHN,1950,05,3
NZL,PRK,1950,05,7
NZL,URS,1950,05,7
NZL,KOR,1950,05,6
NZL,CHN,1950,05,1
NZL,USA,1950,05,6
NZL,GBR,1950,05,2
PAK,PRK,1950,05,6
PAK,KOR,1950,05,2
PAK,IND,1950,05,2
PAK,CHN,1950,05,8
PAK,USA,1950,05,1
PAK,ESP,1950,05,5
PAN,PRK,1950,05,1
PAN,USA,1950,05,3
PAN,CHL,1950,05,1
PER,USA,1950,05,4
PER,PHL,1950,05,1
PHL,PRK,1950,05,12
PHL,USA,1950,05,1
PHL,KOR,1950,05,1
PHL,ZAF,1950,05,1
POL,URS,1950,05,20
POL,USA,1950,05,22
POL,DEU,1950,05,29
POL,AUT,1950,05,1
POL,JPN,1950,05,3
POL,SWE,1950,05,1
POL,CHN,1950,05,5
POL,PRK,1950,05,3
POL,FRA,1950,05,6
POL,ITA,1950,05,2
POL,BEL,1950,05,1
POL,TTO,1950,05,2
POL,LIE,1950,05,2
POL,AUS,1950,05,1
POL,NLD,1950,05,2
POL,CHL,1950,05,1
POL,RUS,1950,05,2
POL,YUG,1950,05,2
POL,TWN,1950,05,2
POL,GRC,1950,05,1
POL,GBR,1950,05,2
POL,IDN,1950,05,1
POL,PHL,1950,05,1
POL,OMN,1950,05,1
POL,CSK,1950,05,1
RUS,USA,1950,05,21
RUS,URS,1950,05,34
RUS,GBR,1950,05,5
RUS,FRA,1950,05,4
RUS,CHN,1950,05,9
RUS,TWN,1950,05,3
RUS,PRK,1950,05,4
RUS,DEU,1950,05,1
RUS,JPN,1950,05,1
SLV,IRN,1950,05,1
SLV,PRK,1950,05,6
SLV,USA,1950,05,7
SLV,URS,1950,05,13
SLV,GRC,1950,05,2
SLV,CHN,1950,05,2
SWE,PRK,1950,05,11
SWE,URS,1950,05,7
SWE,KOR,1950,05,4
SWE,USA,1950,05,5
SWE,CHN,1950,05,1
SWE,NLD,1950,05,1
TUR,PRK,1950,05,10
TUR,USA,1950,05,2
TUR,BOL,1950,05,1
UKR,URS,1950,05,40
UKR,USA,1950,05,9
UKR,GBR,1950,05,1
UKR,LBN,1950,05,1
UKR,AUS,1950,05,7
UKR,CHL,1950,05,2
UKR,GRC,1950,05,1
UKR,YUG,1950,05,1
UKR,DEU,1950,05,1
UKR,CHN,1950,05,1
URY,PRK,1950,05,7
URY,USA,1950,05,2
URY,TWN,1950,05,1
URY,HUN,1950,05,1
URY,ROU,1950,05,1
URY,BGR,1950,05,1
URY,BLR,1950,05,1
USA,PRK,1950,05,13
USA,URS,1950,05,22
USA,BLR,1950,05,3
USA,LBN,1950,05,3
USA,CHN,1950,05,1
USA,RUS,1950,05,1
USA,NOR,1950,05,1
USA,IND,1950,05,1
USA,PAK,1950,05,1
USA,JPN,1950,05,2
USA,ZAF,1950,05,1
VEN,PRK,1950,05,7
VEN,USA,1950,05,3
VEN,ETH,1950,05,1
VEN,CHN,1950,05,1
VEN,CSK,1950,05,1
VEN,GRC,1950,05,1
VEN,PSE,1950,05,1
VEN,IND,1950,05,1
VEN,PAK,1950,05,1
VEN,IDN,1950,05,1
VEN,DEU,1950,05,1
VEN,JPN,1950,05,1
YUG,USA,1950,05,3
YUG,URS,1950,05,20
YUG,CHN,1950,05,2
YUG,PRK,1950,05,7
YUG,CHL,1950,05,1
YUG,BGR,1950,05,4
YUG,HUN,1950,05,2
YUG,ROU,1950,05,3
YUG,ALB,1950,05,1
YUG,DEU,1950,05,1
ZAF,BRA,1950,05,1
ZAF,NZL,1950,05,1
ZAF,PRK,1950,05,4
ZAF,KOR,1950,05,2
ZAF,USA,1950,05,2
ARG,PRK,1951,06,1
ARG,USA,1951,06,5
ARG,ITA,1951,06,1
AUS,FRA,1951,06,2
AUS,PRK,1951,06,8
AUS,USA,1951,06,3
AUS,GBR,1951,06,2
AUS,URS,1951,06,24
AUS,RUS,1951,06,1
AUS,ZAF,1951,06,1
AUS,IND,1951,06,1
AUS,PAK,1951,06,1
AUS,LKA,1951,06,1
AUS,DEU,1951,06,1
BEL,FRA,1951,06,3
BEL,GBR,1951,06,1
BEL,URS,1951,06,1
BEL,PRK,1951,06,1
BEL,USA,1951,06,1
BLR,URS,1951,06,20
BLR,TWN,1951,06,2
BLR,USA,1951,06,22
BLR,GBR,1951,06,3
BLR,FRA,1951,06,3
BLR,PRK,1951,06,13
BLR,KOR,1951,06,1
BLR,CHN,1951,06,2
BLR,CAN,1951,06,1
BLR,YUG,1951,06,9
BLR,DEU,1951,06,1
BLR,JPN,1951,06,1
BOL,URS,1951,06,5
BOL,DEU,1951,06,2
BOL,USA,1951,06,2
BOL,COL,1951,06,1
BOL,PER,1951,06,1
BOL,BRA,1951,06,1
BOL,FRA,1951,06,5
BRA,FRA,1951,06,1
BRA,USA,1951,06,1
BRA,GRC,1951,06,1
BRA,PRK,1951,06,2
CAN,FRA,1951,06,3
CAN,URS,1951,06,22
CAN,PRK,1951,06,6
CAN,USA,1951,06,9
CAN,GBR,1951,06,1
CAN,HUN,1951,06,1
CAN,RUS,1951,06,1
CAN,YUG,1951,06,1
CAN,CSK,1951,06,1
CAN,BGR,1951,06,1
CHL,CHN,1951,06,1
CHL,PRK,1951,06,1
CHN,FRA,1951,06,1
CHN,JPN,1951,06,7
CHN,USA,1951,06,2
CHN,DEU,1951,06,6
CHN,POL,1951,06,1
CHN,NLD,1951,06,1
CHN,CAN,1951,06,1
COL,FRA,1951,06,3
COL,PRK,1951,06,1
COL,USA,1951,06,1
COL,ITA,1951,06,1
COL,ESP,1951,06,1
CRI,ITA,1951,06,1
CRI,DEU,1951,06,2
CRI,PRK,1951,06,3
CRI,FRA,1951,06,1
CRI,USA,1951,06,4
CRI,URS,1951,06,2
CRI,CHN,1951,06,1
CRI,YUG,1951,06,1
CRI,AUS,1951,06,1
CRI,NZL,1951,06,1
CRI,JPN,1951,06,1
CRI,PHL,1951,06,2
CRI,IND,1951,06,1
CRI,IDN,1951,06,1
CRI,PAK,1951,06,1
CSK,PRK,1951,06,10
CSK,URS,1951,06,23
CSK,USA,1951,06,52
CSK,GBR,1951,06,4
CSK,DEU,1951,06,15
CSK,CHN,1951,06,1
CSK,JPN,1951,06,4
CSK,PAN,1951,06,1
CSK,FRA,1951,06,2
CSK,BEL,1951,06,1
CSK,RUS,1951,06,1
CSK,YUG,1951,06,1
CSK,ITA,1951,06,1
CSK,GRC,1951,06,1
CSK,TUR,1951,06,1
CSK,TWN,1951,06,1
CSK,ZAF,1951,06,1
CSK,SYR,1951,06,1
CSK,EGY,1951,06,1
CUB,PRK,1951,06,2
CUB,USA,1951,06,1
CUB,CHN,1951,06,1
DNK,FRA,1951,06,3
DNK,URS,1951,06,13
DNK,DEU,1951,06,4
DNK,RUS,1951,06,2
DNK,USA,1951,06,6
DNK,DDR,1951,06,1
DNK,GBR,1951,06,2
DNK,TTO,1951,06,1
DOM,LBY,1951,06,2
DOM,PRK,1951,06,1
DOM,ITA,1951,06,1
DOM,FRA,1951,06,3
ECU,DEU,1951,06,1
EGY,IRN,1951,06,5
EGY,MAR,1951,06,2
EGY,LBY,1951,06,4
EGY,PSE,1951,06,7
EGY,ISR,1951,06,2
EGY,ARE,1951,06,1
EGY,PRK,1951,06,3
EGY,CHN,1951,06,1
EGY,USA,1951,06,1
EGY,HUN,1951,06,1
EGY,CSK,1951,06,2
EGY,GBR,1951,06,22
EGY,NZL,1951,06,5
EGY,RUS,1951,06,1
EGY,FRA,1951,06,1
EGY,SDN,1951,06,56
EGY,URS,1951,06,2
EGY,DDR,1951,06,1
ETH,FRA,1951,06,1
ETH,PRK,1951,06,3
ETH,ZAF,1951,06,2
ETH,USA,1951,06,1
FRA,ITA,1951,06,1
FRA,URS,1951,06,1
FRA,PSE,1951,06,1
FRA,PRK,1951,06,1
FRA,AUT,1951,06,1
FRA,DEU,1951,06,8
GBR,FRA,1951,06,3
GBR,DEU,1951,06,6
GBR,USA,1951,06,4
GBR,URS,1951,06,3
GBR,DDR,1951,06,1
GBR,NZL,1951,06,2
GBR,BRA,1951,06,1
GBR,PRK,1951,06,1
GBR,AUT,1951,06,2
GBR,ITA,1951,06,1
GBR,LKA,1951,06,1
GBR,AUS,1951,06,1
GRC,FRA,1951,06,2
GRC,USA,1951,06,1
GRC,DEU,1951,06,1
GRC,AUT,1951,06,1
GRC,PRK,1951,06,2
GRC,IDN,1951,06,1
GRC,LBY,1951,06,1
GRC,CHN,1951,06,1
GRC,ERI,1951,06,1
GRC,MLI,1951,06,1
HND,FRA,1951,06,4
HND,ITA,1951,06,10
HND,ARG,1951,06,1
HND,ECU,1951,06,1
HND,MLI,1951,06,1
HND,USA,1951,06,1
HND,GBR,1951,06,1
HTI,USA,1951,06,6
HTI,FRA,1951,06,2
HTI,GBR,1951,06,1
HTI,BEL,1951,06,1
HTI,NLD,1951,06,1
HTI,DNK,1951,06,1
HTI,NOR,1951,06,1
HTI,PRK,1951,06,2
HTI,URS,1951,06,1
HTI,CHN,1951,06,2
HTI,CSK,1951,06,1
HTI,LUX,1951,06,1
HTI,DEU,1951,06,1
IDN,PRK,1951,06,1
IDN,RUS,1951,06,1
IDN,BFA,1951,06,1
IDN,ZAF,1951,06,3
IDN,USA,1951,06,3
IDN,IRN,1951,06,1
IDN,URS,1951,06,1
IDN,PHL,1951,06,3
IDN,AUS,1951,06,3
IDN,MMR,1951,06,6
IDN,IND,1951,06,3
IDN,THA,1951,06,2
IDN,NZL,1951,06,1
IDN,PAK,1951,06,3
IND,FRA,1951,06,2
IND,TWN,1951,06,1
IND,CHN,1951,06,3
IND,DEU,1951,06,1
IND,DDR,1951,06,1
IND,USA,1951,06,1
IND,URS,1951,06,1
IND,GBR,1951,06,2
IND,ZAF,1951,06,4
IND,PRK,1951,06,1
IRN,ZAF,1951,06,1
IRN,GBR,1951,06,2
IRQ,MOZ,1951,06,1
IRQ,PSE,1951,06,9
IRQ,USA,1951,06,1
IRQ,URS,1951,06,1
IRQ,SYR,1951,06,3
IRQ,PRK,1951,06,2
IRQ,ARE,1951,06,18
IRQ,JOR,1951,06,2
IRQ,LBY,1951,06,6
IRQ,MAR,1951,06,5
IRQ,IND,1951,06,1
IRQ,PAK,1951,06,1
IRQ,IDN,1951,06,1
IRQ,MMR,1951,06,1
IRQ,LKA,1951,06,1
IRQ,LBN,1951,06,1
IRQ,FRA,1951,06,2
IRQ,MLI,1951,06,2
IRQ,ITA,1951,06,1
ISR,IRQ,1951,06,3
ISR,LBN,1951,06,1
ISR,ARE,1951,06,6
ISR,ZAF,1951,06,2
ISR,CHN,1951,06,5
ISR,DEU,1951,06,1
ISR,DDR,1951,06,3
ISR,USA,1951,06,3
ISR,FRA,1951,06,2
LBN,FRA,1951,06,1
LBN,PSE,1951,06,4
LBN,ARE,1951,06,4
LBN,IRQ,1951,06,1
LBN,EGY,1951,06,1
LBR,USA,1951,06,1
LBR,GBR,1951,06,1
LBR,CHN,1951,06,3
LBR,ETH,1951,06,1
LBR,NOR,1951,06,1
LBR,BEL,1951,06,1
LBR,DNK,1951,06,1
LBR,DEU,1951,06,1
LBR,ZAF,1951,06,3
MMR,FRA,1951,06,2
MMR,USA,1951,06,1
MMR,JPN,1951,06,1
MMR,GBR,1951,06,1
NIC,FRA,1951,06,7
NIC,USA,1951,06,7
NIC,TTO,1951,06,1
NIC,ISR,1951,06,1
NIC,CIV,1951,06,1
NIC,CHN,1951,06,1
NIC,PRK,1951,06,2
NIC,GBR,1951,06,2
NLD,PRK,1951,06,4
NLD,USA,1951,06,3
NLD,ITA,1951,06,2
NLD,JPN,1951,06,1
NLD,DEU,1951,06,2
NLD,URS,1951,06,1
NLD,ISR,1951,06,1
NLD,PSE,1951,06,1
NLD,ZAF,1951,06,1
NLD,FRA,1951,06,1
NZL,PRK,1951,06,5
NZL,KAZ,1951,06,1
NZL,USA,1951,06,5
NZL,KOR,1951,06,1
NZL,NOR,1951,06,1
NZL,FRA,1951,06,1
NZL,ITA,1951,06,1
NZL,GRC,1951,06,1
NZL,MMR,1951,06,1
NZL,AUS,1951,06,2
NZL,GBR,1951,06,2
NZL,EGY,1951,06,1
NZL,ZAF,1951,06,3
NZL,LKA,1951,06,2
NZL,IND,1951,06,1
NZL,PAK,1951,06,1
PAK,GBR,1951,06,2
PAK,IND,1951,06,2
PAK,MMR,1951,06,1
PAK,LKA,1951,06,1
PAK,ZAF,1951,06,4
PAK,FRA,1951,06,1
PAN,FRA,1951,06,2
PAN,USA,1951,06,3
PAN,PRK,1951,06,2
PAN,IRN,1951,06,1
PAN,GRC,1951,06,1
PAN,PSE,1951,06,1
PAN,IDN,1951,06,1
PAN,ZAF,1951,06,1
PER,CHN,1951,06,1
PER,PRK,1951,06,3
PER,URS,1951,06,4
PER,GBR,1951,06,1
PER,USA,1951,06,5
PER,DEU,1951,06,1
PER,AUT,1951,06,1
PER,RUS,1951,06,1
PER,BLR,1951,06,1
PER,OMN,1951,06,2
PER,GRC,1951,06,1
PER,ITA,1951,06,1
PER,IRL,1951,06,1
PER,CAN,1951,06,1
PER,AUS,1951,06,1
PER,ZAF,1951,06,1
PER,NZL,1951,06,1
PER,FRA,1951,06,2
PER,MDG,1951,06,1
PHL,USA,1951,06,8
PHL,GBR,1951,06,1
PHL,FRA,1951,06,1
PHL,URS,1951,06,23
PHL,PRK,1951,06,4
PHL,JPN,1951,06,2
POL,FRA,1951,06,4
POL,USA,1951,06,43
POL,GBR,1951,06,3
POL,GRC,1951,06,1
POL,ITA,1951,06,2
POL,DEU,1951,06,31
POL,JPN,1951,06,14
